file_origin,file_name,file_format,file_url,file_download_location,md_file_path,img_file_paths,scrape_date
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata-da-112-reuniao-realizada-em-13-de-abril-de-2020.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata-da-112-reuniao-realizada-em-13-de-abril-de-2020.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata-da-112-reuniao-realizada-em-13-de-abril-de-2020.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata-da-112-reuniao-realizada-em-13-de-abril-de-2020.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata-da-112-reuniao-realizada-em-13-de-abril-de-2020_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata-da-112-reuniao-realizada-em-13-de-abril-de-2020_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata-da-112-reuniao-realizada-em-13-de-abril-de-2020_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata-da-112-reuniao-realizada-em-13-de-abril-de-2020_page-3.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata111-de-17-de-fevereiro-de-2020.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata111-de-17-de-fevereiro-de-2020.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata111-de-17-de-fevereiro-de-2020.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata111-de-17-de-fevereiro-de-2020.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata111-de-17-de-fevereiro-de-2020_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata111-de-17-de-fevereiro-de-2020_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata111-de-17-de-fevereiro-de-2020_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata111-de-17-de-fevereiro-de-2020_page-3.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--17-de-dezembro-2021--aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--17-de-dezembro-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--17-de-dezembro-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--17-de-dezembro-2021--aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--17-de-dezembro-2021--aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--17-de-dezembro-2021--aprovada_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--17-de-dezembro-2021--aprovada_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--17-de-dezembro-2021--aprovada_page-3.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,pauta-convocacao-17-de-dezembro-2021.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/pauta-convocacao-17-de-dezembro-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/pauta-convocacao-17-de-dezembro-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/pauta-convocacao-17-de-dezembro-2021.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-17-de-dezembro-2021_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-17-de-dezembro-2021_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-17-de-dezembro-2021_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-17-de-dezembro-2021_page-3.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--26-de-novembro-2021--aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--26-de-novembro-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--26-de-novembro-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--26-de-novembro-2021--aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--26-de-novembro-2021--aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--26-de-novembro-2021--aprovada_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--26-de-novembro-2021--aprovada_page-2.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,pauta-convocacao-26-de-novembro-2021.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/pauta-convocacao-26-de-novembro-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/pauta-convocacao-26-de-novembro-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/pauta-convocacao-26-de-novembro-2021.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-26-de-novembro-2021_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-26-de-novembro-2021_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-26-de-novembro-2021_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-26-de-novembro-2021_page-3.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--22-de-outubro-2021--aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--22-de-outubro-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--22-de-outubro-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--22-de-outubro-2021--aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--22-de-outubro-2021--aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--22-de-outubro-2021--aprovada_page-1.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,pauta-convocacao-22-de-outubro-2021.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/pauta-convocacao-22-de-outubro-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/pauta-convocacao-22-de-outubro-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/pauta-convocacao-22-de-outubro-2021.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-22-de-outubro-2021_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-22-de-outubro-2021_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-22-de-outubro-2021_page-2.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--24-de-setembro-2021--aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--24-de-setembro-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--24-de-setembro-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--24-de-setembro-2021--aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--24-de-setembro-2021--aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--24-de-setembro-2021--aprovada_page-1.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,pauta-convocacao-24-de-setembro-2021.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/pauta-convocacao-24-de-setembro-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/pauta-convocacao-24-de-setembro-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/pauta-convocacao-24-de-setembro-2021.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-24-de-setembro-2021_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-24-de-setembro-2021_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-24-de-setembro-2021_page-2.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--27-de-agosto-2021--aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--27-de-agosto-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--27-de-agosto-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--27-de-agosto-2021--aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--27-de-agosto-2021--aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--27-de-agosto-2021--aprovada_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--27-de-agosto-2021--aprovada_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--27-de-agosto-2021--aprovada_page-3.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--27-de-agosto-2021--aprovada_page-4.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,pauta-convocacao-27-de-agosto-2021.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/pauta-convocacao-27-de-agosto-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/pauta-convocacao-27-de-agosto-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/pauta-convocacao-27-de-agosto-2021.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-27-de-agosto-2021_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-27-de-agosto-2021_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-27-de-agosto-2021_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-27-de-agosto-2021_page-3.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-27-de-agosto-2021_page-4.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-27-de-agosto-2021_page-5.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--30-de-julho-2021--aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--30-de-julho-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--30-de-julho-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--30-de-julho-2021--aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--30-de-julho-2021--aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--30-de-julho-2021--aprovada_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--30-de-julho-2021--aprovada_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--30-de-julho-2021--aprovada_page-3.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--30-de-julho-2021--aprovada_page-4.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--30-de-julho-2021--aprovada_page-5.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,pauta-convocacao-30-de-julho-2021.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/pauta-convocacao-30-de-julho-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/pauta-convocacao-30-de-julho-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/pauta-convocacao-30-de-julho-2021.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-30-de-julho-2021_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-30-de-julho-2021_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-30-de-julho-2021_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-30-de-julho-2021_page-3.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-30-de-julho-2021_page-4.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-30-de-julho-2021_page-5.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-30-de-julho-2021_page-6.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--25-de-junho-2021--aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--25-de-junho-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--25-de-junho-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--25-de-junho-2021--aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--25-de-junho-2021--aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--25-de-junho-2021--aprovada_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--25-de-junho-2021--aprovada_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--25-de-junho-2021--aprovada_page-3.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,pauta-convocacao-25-de-junho-2021.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/pauta-convocacao-25-de-junho-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/pauta-convocacao-25-de-junho-2021.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/pauta-convocacao-25-de-junho-2021.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-25-de-junho-2021_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-25-de-junho-2021_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-25-de-junho-2021_page-2.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/pauta-convocacao-25-de-junho-2021_page-3.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--28-de-maio-2021--aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--28-de-maio-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--28-de-maio-2021--aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--28-de-maio-2021--aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--28-de-maio-2021--aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--28-de-maio-2021--aprovada_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--28-de-maio-2021--aprovada_page-2.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,convocacao-28-de-maio.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/convocacao-28-de-maio.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/convocacao-28-de-maio.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/convocacao-28-de-maio.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/convocacao-28-de-maio_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/convocacao-28-de-maio_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/convocacao-28-de-maio_page-2.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--30-de-abril-aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--30-de-abril-aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--30-de-abril-aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--30-de-abril-aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--30-de-abril-aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--30-de-abril-aprovada_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--30-de-abril-aprovada_page-2.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,convocacao-30-de-abril.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/convocacao-30-de-abril.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/convocacao-30-de-abril.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/convocacao-30-de-abril.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/convocacao-30-de-abril_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/convocacao-30-de-abril_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/convocacao-30-de-abril_page-2.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--26-de-marco---aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--26-de-marco---aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--26-de-marco---aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--26-de-marco---aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--26-de-marco---aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--26-de-marco---aprovada_page-1.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--26-de-marco---aprovada_page-2.png",2024-10-25
https://www.ibilce.unesp.br/#!/pos-graduacao/programas-de-pos-graduacao/ciencia-da-computacao/calendario/,ata--05-de-marco---aprovada.pdf,pdf,https://www.ibilce.unesp.br/Home/Pos-Graduacao475/CienciadaComputacao/ata--05-de-marco---aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/raw/external_content/ata--05-de-marco---aprovada.pdf,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/markdown/ata--05-de-marco---aprovada.md,"/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--05-de-marco---aprovada_page-0.png,/home/schuck/Desktop/Unesp/Aprendizado Profundo/projeto implementacao/01-scraper/scraper/data/preprocessed/external_content/png/ata--05-de-marco---aprovada_page-1.png",2024-10-25
